               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.037643,            0.018523,                   0,             0.73974,             0.65942,             0.69895,             0.25333,            0.045038,            0.017622,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.037918,            0.019264,                   0,             0.81249,             0.75358,             0.75186,             0.29206,            0.043944,            0.016806,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,             0.03734,            0.018679,                   0,             0.79828,             0.68824,             0.73319,             0.27308,            0.043327,            0.016976,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.035307,            0.017949,                   0,             0.80906,              0.6448,             0.71092,             0.27184,            0.043392,            0.016987,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.036517,            0.018552,                   0,             0.81479,             0.63759,             0.71477,             0.26784,            0.045402,            0.016785,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.035838,             0.01794,                   0,             0.71982,             0.65217,             0.69673,             0.26275,            0.045194,             0.01746,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.034945,            0.018433,                   0,             0.72646,             0.67358,             0.69939,             0.26569,            0.043615,            0.017086,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.036249,            0.018086,                   0,             0.76422,             0.56522,              0.6397,             0.22737,             0.04587,            0.017632,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.035956,            0.017643,                   0,             0.75141,             0.63768,             0.69395,             0.25271,            0.044574,             0.01762,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,             0.03558,            0.018636,                   0,             0.73599,             0.66663,             0.67574,             0.25748,            0.043933,            0.017279,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.035532,            0.018951,                   0,             0.74767,             0.66564,             0.69885,             0.27551,              0.0438,            0.017223,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.036415,            0.018721,                   0,             0.76137,             0.60112,             0.66608,             0.26805,            0.044484,            0.017374,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.035107,            0.017783,                   0,             0.77042,              0.6087,             0.69241,              0.2892,            0.042686,            0.017567,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.034091,            0.017367,                   0,             0.73909,              0.6158,             0.65883,             0.27377,            0.043536,            0.017782,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.034865,            0.018604,                   0,             0.74731,             0.62319,             0.67233,             0.25772,            0.043335,            0.017193,                   0,            0.004936,            0.004936,            0.004936
                 164,            0.034908,            0.018437,                   0,             0.67569,             0.71014,             0.67617,             0.24862,            0.044986,            0.017135,                   0,           0.0048893,           0.0048893,           0.0048893
                 165,            0.035767,            0.017933,                   0,             0.78148,             0.67379,             0.74877,              0.2714,            0.043844,             0.01713,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,            0.034658,            0.018102,                   0,             0.70322,             0.73913,             0.75144,             0.28011,            0.043597,            0.017483,                   0,            0.004796,            0.004796,            0.004796
                 167,            0.034793,            0.017224,                   0,             0.73077,              0.6884,             0.73028,              0.2826,             0.04422,            0.017456,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,            0.034325,            0.017282,                   0,             0.71209,             0.68107,             0.68797,             0.26717,             0.04462,            0.017452,                   0,           0.0047031,           0.0047031,           0.0047031
                 169,            0.034681,            0.018357,                   0,             0.71168,             0.64493,             0.67416,             0.25474,            0.043803,            0.017554,                   0,           0.0046568,           0.0046568,           0.0046568
                 170,            0.033146,            0.018265,                   0,             0.72588,             0.70998,             0.72007,             0.27726,            0.044298,            0.017524,                   0,           0.0046105,           0.0046105,           0.0046105
                 171,            0.034316,            0.017785,                   0,             0.72506,             0.74638,             0.74262,             0.29453,             0.04277,            0.017226,                   0,           0.0045644,           0.0045644,           0.0045644
                 172,            0.034874,            0.017181,                   0,             0.76022,             0.66626,             0.72437,             0.28975,            0.043727,            0.017091,                   0,           0.0045184,           0.0045184,           0.0045184
                 173,            0.034701,            0.017427,                   0,             0.84633,             0.60145,             0.71026,             0.28555,            0.043342,            0.017424,                   0,           0.0044724,           0.0044724,           0.0044724
                 174,            0.033726,              0.0179,                   0,             0.78519,             0.63768,             0.72231,             0.28643,            0.043149,            0.017138,                   0,           0.0044266,           0.0044266,           0.0044266
                 175,            0.034307,            0.017864,                   0,             0.77723,             0.65735,             0.70517,              0.2764,            0.043094,            0.017531,                   0,           0.0043809,           0.0043809,           0.0043809
                 176,            0.032761,            0.016768,                   0,             0.81413,             0.66656,             0.72718,             0.26758,            0.042877,            0.016993,                   0,           0.0043353,           0.0043353,           0.0043353
                 177,            0.034184,            0.018323,                   0,             0.74347,             0.67391,              0.7306,             0.27911,             0.04425,            0.017242,                   0,           0.0042899,           0.0042899,           0.0042899
                 178,            0.032947,            0.016729,                   0,             0.75185,              0.7029,             0.72716,             0.26629,            0.044654,            0.017201,                   0,           0.0042445,           0.0042445,           0.0042445
                 179,             0.03402,            0.017556,                   0,             0.80604,             0.63768,             0.73878,             0.27032,            0.043536,            0.017446,                   0,           0.0041994,           0.0041994,           0.0041994
                 180,             0.03305,            0.017132,                   0,             0.78805,             0.67391,             0.74414,             0.29463,             0.04265,            0.016798,                   0,           0.0041543,           0.0041543,           0.0041543
                 181,            0.032162,            0.016895,                   0,             0.81502,              0.6087,             0.72759,             0.28419,            0.042869,             0.01741,                   0,           0.0041094,           0.0041094,           0.0041094
                 182,            0.033671,            0.017311,                   0,             0.76984,             0.63043,             0.70777,             0.29237,            0.042792,            0.017507,                   0,           0.0040647,           0.0040647,           0.0040647
                 183,            0.032708,             0.01722,                   0,             0.65982,             0.73188,              0.7355,             0.30202,            0.043213,            0.016996,                   0,           0.0040201,           0.0040201,           0.0040201
                 184,            0.030818,            0.016543,                   0,             0.71424,             0.65217,             0.70216,              0.2928,            0.043831,            0.017603,                   0,           0.0039757,           0.0039757,           0.0039757
                 185,             0.03241,            0.016966,                   0,              0.7437,             0.67391,             0.69849,             0.29134,            0.043935,            0.017006,                   0,           0.0039314,           0.0039314,           0.0039314
                 186,            0.033739,            0.016714,                   0,             0.76763,             0.62319,             0.68387,             0.28979,            0.043947,            0.017166,                   0,           0.0038873,           0.0038873,           0.0038873
                 187,            0.032928,            0.017467,                   0,             0.69844,             0.73913,             0.70873,             0.29351,            0.043945,            0.017205,                   0,           0.0038434,           0.0038434,           0.0038434
                 188,            0.032157,            0.016554,                   0,             0.74989,             0.65179,             0.68983,             0.27502,            0.044427,            0.017343,                   0,           0.0037997,           0.0037997,           0.0037997
                 189,            0.032635,            0.016939,                   0,             0.73428,             0.68083,             0.70243,             0.30312,            0.042882,            0.016662,                   0,           0.0037562,           0.0037562,           0.0037562
                 190,            0.032211,            0.016941,                   0,             0.75602,             0.67364,             0.72912,             0.29591,            0.042584,             0.01772,                   0,           0.0037128,           0.0037128,           0.0037128
                 191,            0.032699,            0.017233,                   0,             0.79118,             0.65942,             0.72765,             0.30047,            0.043014,            0.017382,                   0,           0.0036697,           0.0036697,           0.0036697
                 192,            0.032907,            0.016934,                   0,             0.71865,             0.72464,             0.73615,             0.29176,            0.042783,            0.017624,                   0,           0.0036267,           0.0036267,           0.0036267
                 193,             0.03145,            0.017848,                   0,             0.77865,             0.68824,             0.73288,             0.28216,            0.042918,            0.017463,                   0,            0.003584,            0.003584,            0.003584
                 194,            0.032599,            0.016216,                   0,             0.72785,             0.72464,             0.71526,             0.29312,             0.04207,            0.016982,                   0,           0.0035415,           0.0035415,           0.0035415
                 195,            0.031248,            0.016457,                   0,             0.70606,             0.73188,             0.71914,             0.28968,            0.042351,            0.017492,                   0,           0.0034991,           0.0034991,           0.0034991
                 196,            0.032041,            0.016782,                   0,             0.78558,             0.71739,             0.76134,              0.2994,            0.042849,            0.017209,                   0,            0.003457,            0.003457,            0.003457
                 197,             0.03109,            0.016417,                   0,             0.72172,             0.69537,             0.68301,             0.28066,            0.043065,            0.017221,                   0,           0.0034152,           0.0034152,           0.0034152
                 198,            0.031993,            0.015753,                   0,             0.75959,             0.66667,             0.70739,             0.29641,            0.042821,            0.017441,                   0,           0.0033735,           0.0033735,           0.0033735
                 199,            0.032588,            0.016974,                   0,             0.76011,             0.66585,             0.72326,             0.28574,            0.043823,            0.017613,                   0,           0.0033321,           0.0033321,           0.0033321
                 200,            0.030758,            0.016146,                   0,             0.78217,              0.7029,             0.74284,              0.2885,            0.044959,            0.017746,                   0,           0.0032909,           0.0032909,           0.0032909
                 201,            0.032025,            0.016874,                   0,             0.80445,             0.71739,             0.74951,             0.28677,            0.043285,            0.017212,                   0,             0.00325,             0.00325,             0.00325
                 202,            0.029887,            0.016475,                   0,             0.74234,             0.70983,             0.73191,             0.28413,            0.042764,            0.017699,                   0,           0.0032093,           0.0032093,           0.0032093
                 203,            0.031707,            0.017097,                   0,             0.80158,             0.70258,             0.74153,             0.29378,            0.042725,            0.017391,                   0,           0.0031689,           0.0031689,           0.0031689
                 204,              0.0321,            0.017088,                   0,             0.82404,             0.64493,             0.70584,             0.27676,            0.044088,             0.01726,                   0,           0.0031287,           0.0031287,           0.0031287
                 205,            0.031182,            0.016248,                   0,             0.79506,             0.70282,              0.7451,              0.3099,            0.042524,            0.016948,                   0,           0.0030888,           0.0030888,           0.0030888
                 206,            0.031881,            0.016256,                   0,             0.76159,              0.7029,             0.73829,             0.30424,            0.042781,            0.017183,                   0,           0.0030491,           0.0030491,           0.0030491
                 207,            0.030585,            0.016041,                   0,             0.70723,             0.75269,             0.75203,             0.29078,             0.04312,            0.017414,                   0,           0.0030097,           0.0030097,           0.0030097
                 208,            0.030755,             0.01638,                   0,             0.76982,              0.7029,             0.73864,             0.28781,            0.043308,            0.017429,                   0,           0.0029706,           0.0029706,           0.0029706
                 209,            0.031435,            0.016011,                   0,             0.67692,             0.76087,             0.70635,             0.27832,            0.043064,            0.017427,                   0,           0.0029318,           0.0029318,           0.0029318
                 210,            0.029386,            0.015959,                   0,             0.80326,             0.65217,             0.72376,             0.28529,            0.043516,             0.01804,                   0,           0.0028932,           0.0028932,           0.0028932
                 211,            0.031024,             0.01651,                   0,             0.69118,             0.74638,             0.72361,             0.29241,            0.043709,              0.0176,                   0,            0.002855,            0.002855,            0.002855
                 212,            0.031047,            0.015617,                   0,              0.7123,             0.75362,             0.73756,             0.29343,            0.042459,            0.017354,                   0,            0.002817,            0.002817,            0.002817
                 213,            0.031682,            0.016091,                   0,             0.74416,             0.69565,             0.71055,             0.27905,            0.043954,             0.01797,                   0,           0.0027793,           0.0027793,           0.0027793
                 214,            0.031274,            0.015806,                   0,             0.78504,             0.68808,             0.74344,             0.30337,            0.042342,            0.017435,                   0,           0.0027419,           0.0027419,           0.0027419
                 215,            0.030196,            0.014837,                   0,             0.86326,             0.68841,             0.79484,              0.3206,            0.042171,            0.017122,                   0,           0.0027048,           0.0027048,           0.0027048
                 216,            0.030429,            0.015055,                   0,             0.78678,             0.69565,             0.75986,             0.31008,            0.043385,            0.017452,                   0,           0.0026681,           0.0026681,           0.0026681
                 217,             0.03043,            0.016333,                   0,             0.82281,             0.67391,             0.74028,             0.30351,            0.043756,            0.017658,                   0,           0.0026316,           0.0026316,           0.0026316
                 218,            0.030114,            0.015766,                   0,             0.78385,             0.65942,             0.71523,              0.3047,            0.043445,            0.017654,                   0,           0.0025954,           0.0025954,           0.0025954
                 219,            0.030725,            0.015518,                   0,             0.77081,             0.73115,             0.76794,             0.29555,            0.043581,            0.017324,                   0,           0.0025596,           0.0025596,           0.0025596
                 220,            0.029934,            0.015629,                   0,             0.69384,               0.739,             0.73763,              0.2836,             0.04406,            0.017607,                   0,           0.0025241,           0.0025241,           0.0025241
                 221,            0.029943,            0.016228,                   0,             0.76796,             0.69551,             0.72359,             0.28273,            0.044332,            0.018655,                   0,           0.0024889,           0.0024889,           0.0024889
                 222,            0.028774,             0.01543,                   0,             0.76872,             0.72258,             0.74769,              0.2891,            0.044533,             0.01808,                   0,           0.0024541,           0.0024541,           0.0024541
                 223,            0.028183,            0.015665,                   0,             0.80313,             0.71014,             0.75239,             0.28947,            0.043751,            0.017793,                   0,           0.0024195,           0.0024195,           0.0024195
                 224,            0.030281,            0.016416,                   0,             0.83473,             0.69538,             0.77564,             0.30041,            0.042816,            0.017615,                   0,           0.0023854,           0.0023854,           0.0023854
                 225,            0.028706,              0.0159,                   0,              0.8319,             0.71722,             0.75968,             0.30551,            0.043094,            0.017666,                   0,           0.0023515,           0.0023515,           0.0023515
                 226,            0.029973,             0.01582,                   0,             0.76673,             0.74638,             0.75513,               0.295,            0.043631,            0.017624,                   0,            0.002318,            0.002318,            0.002318
                 227,            0.029618,            0.015605,                   0,              0.7513,             0.78986,             0.76219,             0.30872,            0.043642,            0.017548,                   0,           0.0022849,           0.0022849,           0.0022849
                 228,            0.029741,            0.015488,                   0,             0.82811,             0.66667,             0.74411,             0.28485,            0.044761,            0.017628,                   0,           0.0022521,           0.0022521,           0.0022521
                 229,            0.029865,            0.015673,                   0,             0.81033,              0.6811,             0.72896,              0.2869,            0.043589,            0.017728,                   0,           0.0022196,           0.0022196,           0.0022196
                 230,            0.030024,            0.015542,                   0,             0.76117,             0.73913,             0.74399,             0.30295,             0.04314,            0.017873,                   0,           0.0021876,           0.0021876,           0.0021876
                 231,            0.030388,            0.015658,                   0,             0.71629,             0.69565,             0.72587,             0.29491,            0.043014,            0.017824,                   0,           0.0021558,           0.0021558,           0.0021558
                 232,            0.029376,             0.01555,                   0,             0.79058,             0.73913,             0.76316,             0.31157,             0.04265,             0.01761,                   0,           0.0021245,           0.0021245,           0.0021245
                 233,               0.029,            0.014689,                   0,             0.80146,             0.73188,             0.75565,             0.30154,            0.042874,            0.017603,                   0,           0.0020935,           0.0020935,           0.0020935
                 234,            0.029009,            0.015059,                   0,             0.84183,             0.69565,             0.75416,             0.31819,              0.0427,            0.017331,                   0,           0.0020629,           0.0020629,           0.0020629
                 235,            0.029918,            0.015189,                   0,             0.77119,             0.71014,             0.74247,             0.31215,            0.042688,             0.01742,                   0,           0.0020327,           0.0020327,           0.0020327
                 236,            0.028061,            0.015221,                   0,             0.78221,             0.70271,             0.72778,             0.30592,            0.042754,            0.017554,                   0,           0.0020028,           0.0020028,           0.0020028
                 237,            0.029776,            0.015619,                   0,             0.73109,             0.71014,             0.70513,             0.29321,            0.043128,             0.01774,                   0,           0.0019734,           0.0019734,           0.0019734
                 238,            0.028491,            0.015307,                   0,             0.71918,             0.68841,             0.69833,             0.29114,            0.043644,            0.017977,                   0,           0.0019443,           0.0019443,           0.0019443
                 239,            0.029036,            0.014688,                   0,             0.73683,             0.71014,             0.73384,             0.28682,            0.043219,            0.018061,                   0,           0.0019156,           0.0019156,           0.0019156
                 240,            0.028206,             0.01482,                   0,             0.77163,             0.71005,             0.71294,             0.28449,            0.043584,            0.018232,                   0,           0.0018873,           0.0018873,           0.0018873
                 241,            0.029103,            0.015713,                   0,             0.78424,             0.71739,             0.74346,             0.29397,            0.042775,            0.017651,                   0,           0.0018594,           0.0018594,           0.0018594
                 242,            0.028227,            0.014361,                   0,             0.79825,             0.68841,             0.72669,             0.29944,            0.043537,            0.017864,                   0,           0.0018319,           0.0018319,           0.0018319
                 243,            0.027586,            0.014678,                   0,             0.78049,             0.69564,             0.72308,             0.29676,             0.04316,            0.017803,                   0,           0.0018048,           0.0018048,           0.0018048
                 244,            0.028633,            0.014346,                   0,             0.73009,             0.74638,             0.73739,             0.29198,            0.042698,            0.017944,                   0,           0.0017781,           0.0017781,           0.0017781
                 245,            0.028845,             0.01476,                   0,             0.83258,             0.68841,             0.76445,             0.29113,            0.043441,            0.018022,                   0,           0.0017519,           0.0017519,           0.0017519
                 246,            0.028613,            0.015211,                   0,             0.73588,             0.76812,             0.75074,             0.30929,            0.042978,            0.017934,                   0,            0.001726,            0.001726,            0.001726
                 247,            0.028395,            0.014645,                   0,             0.80326,             0.71007,             0.75116,             0.29917,            0.043342,            0.018206,                   0,           0.0017005,           0.0017005,           0.0017005
                 248,            0.027478,            0.015388,                   0,             0.78559,             0.71688,             0.75512,             0.30323,            0.042862,            0.017941,                   0,           0.0016755,           0.0016755,           0.0016755
                 249,            0.028611,            0.014645,                   0,             0.70725,             0.75362,             0.74625,             0.30495,            0.043546,            0.017697,                   0,           0.0016509,           0.0016509,           0.0016509
                 250,            0.027278,            0.015184,                   0,             0.77377,             0.64493,             0.69279,             0.28434,              0.0437,            0.018043,                   0,           0.0016267,           0.0016267,           0.0016267
                 251,            0.028015,            0.014537,                   0,             0.80895,             0.64493,             0.70127,             0.29033,            0.043646,            0.018175,                   0,           0.0016029,           0.0016029,           0.0016029
                 252,            0.027994,            0.014513,                   0,             0.87601,             0.61594,             0.71935,             0.30012,            0.042867,            0.017964,                   0,           0.0015795,           0.0015795,           0.0015795
                 253,            0.027083,            0.014238,                   0,             0.77776,             0.71008,             0.73186,             0.30329,            0.042168,             0.01813,                   0,           0.0015566,           0.0015566,           0.0015566
                 254,            0.026738,            0.014653,                   0,             0.72078,             0.76812,             0.75498,             0.30621,            0.042433,            0.018134,                   0,           0.0015341,           0.0015341,           0.0015341
                 255,            0.027446,            0.014882,                   0,             0.71717,             0.75337,             0.71511,             0.29947,            0.042722,             0.01848,                   0,           0.0015121,           0.0015121,           0.0015121
                 256,            0.027831,            0.014315,                   0,             0.75967,             0.71006,             0.72198,             0.28931,            0.043491,            0.018444,                   0,           0.0014905,           0.0014905,           0.0014905
                 257,            0.027379,            0.014828,                   0,             0.78688,             0.69564,             0.72902,             0.28841,            0.042872,            0.018195,                   0,           0.0014693,           0.0014693,           0.0014693
                 258,            0.028542,            0.014904,                   0,             0.80171,             0.67383,             0.72953,             0.30069,            0.042932,            0.018082,                   0,           0.0014486,           0.0014486,           0.0014486
                 259,            0.027893,            0.014335,                   0,             0.75975,             0.73913,             0.74576,             0.29799,            0.043121,            0.018317,                   0,           0.0014283,           0.0014283,           0.0014283
                 260,            0.028549,            0.015542,                   0,             0.79643,             0.65204,             0.72972,             0.29744,            0.043384,            0.018289,                   0,           0.0014084,           0.0014084,           0.0014084
                 261,             0.02823,            0.015482,                   0,             0.73697,             0.73188,             0.72637,             0.28857,            0.042781,            0.018345,                   0,            0.001389,            0.001389,            0.001389
                 262,            0.027424,            0.014569,                   0,             0.78625,             0.74633,             0.75968,             0.30011,              0.0431,             0.01802,                   0,           0.0013701,           0.0013701,           0.0013701
                 263,            0.026523,            0.013673,                   0,             0.79996,             0.72464,             0.77254,             0.30238,             0.04226,            0.018086,                   0,           0.0013516,           0.0013516,           0.0013516
                 264,            0.027426,            0.014974,                   0,             0.80619,             0.75356,             0.76587,             0.30376,            0.042357,            0.018144,                   0,           0.0013336,           0.0013336,           0.0013336
                 265,            0.027607,            0.014832,                   0,             0.81195,             0.68832,             0.73668,              0.2875,            0.042979,            0.018213,                   0,            0.001316,            0.001316,            0.001316
                 266,             0.02712,            0.014317,                   0,             0.72117,             0.74638,             0.71929,             0.28713,            0.043061,            0.018358,                   0,           0.0012989,           0.0012989,           0.0012989
                 267,            0.027017,             0.01417,                   0,             0.72781,             0.71691,             0.72336,             0.29529,            0.043119,            0.018782,                   0,           0.0012822,           0.0012822,           0.0012822
                 268,             0.02725,            0.014223,                   0,             0.76022,             0.66626,              0.6919,             0.28994,            0.043282,            0.018832,                   0,            0.001266,            0.001266,            0.001266
                 269,            0.027036,            0.014146,                   0,             0.78141,             0.67391,             0.71364,             0.28686,             0.04352,            0.018602,                   0,           0.0012503,           0.0012503,           0.0012503
                 270,            0.026506,            0.013898,                   0,             0.71417,             0.72421,             0.70987,             0.28916,            0.043429,            0.018259,                   0,            0.001235,            0.001235,            0.001235
                 271,            0.026849,            0.013876,                   0,             0.73825,             0.71739,             0.71217,             0.30133,            0.043293,            0.018081,                   0,           0.0012202,           0.0012202,           0.0012202
                 272,            0.026707,            0.014882,                   0,             0.71364,             0.76087,              0.7223,             0.30774,            0.043377,            0.017912,                   0,           0.0012059,           0.0012059,           0.0012059
                 273,            0.026921,             0.01472,                   0,             0.75189,             0.68116,             0.72008,             0.30346,            0.043187,            0.017892,                   0,           0.0011921,           0.0011921,           0.0011921
                 274,            0.027224,            0.014866,                   0,             0.78019,             0.74638,             0.73431,             0.29422,            0.043133,            0.018047,                   0,           0.0011787,           0.0011787,           0.0011787
                 275,            0.027201,            0.015044,                   0,             0.80447,             0.71739,              0.7371,             0.29158,            0.043401,            0.018136,                   0,           0.0011658,           0.0011658,           0.0011658
                 276,            0.026452,            0.014066,                   0,             0.75995,             0.68841,             0.70117,             0.29559,            0.043052,            0.018221,                   0,           0.0011533,           0.0011533,           0.0011533
                 277,             0.02629,            0.014374,                   0,              0.7711,             0.71014,             0.73194,             0.29586,            0.043206,            0.018038,                   0,           0.0011414,           0.0011414,           0.0011414
                 278,            0.026448,            0.014439,                   0,             0.81723,             0.68116,             0.73435,             0.29694,            0.043132,            0.017929,                   0,           0.0011299,           0.0011299,           0.0011299
                 279,            0.026356,             0.01386,                   0,             0.78291,             0.73175,             0.73296,             0.30072,            0.042862,            0.017837,                   0,           0.0011189,           0.0011189,           0.0011189
                 280,            0.027208,            0.014202,                   0,             0.80499,             0.68841,             0.72484,             0.29583,            0.042877,            0.018068,                   0,           0.0011084,           0.0011084,           0.0011084
                 281,            0.028065,             0.01466,                   0,               0.807,             0.66667,             0.72147,             0.29361,            0.043049,            0.018026,                   0,           0.0010983,           0.0010983,           0.0010983
                 282,            0.026469,            0.014487,                   0,             0.78857,             0.70268,             0.72404,             0.29656,            0.043146,            0.017984,                   0,           0.0010888,           0.0010888,           0.0010888
                 283,            0.026755,            0.014235,                   0,             0.82099,             0.73113,             0.75749,             0.29634,            0.043414,            0.018174,                   0,           0.0010797,           0.0010797,           0.0010797
                 284,            0.027228,            0.013498,                   0,              0.8173,             0.74638,             0.74618,             0.30329,            0.043207,            0.017518,                   0,           0.0010711,           0.0010711,           0.0010711
                 285,            0.027252,            0.014431,                   0,             0.76859,             0.74638,             0.74771,             0.30955,            0.042818,             0.01756,                   0,            0.001063,            0.001063,            0.001063
                 286,            0.027398,            0.014027,                   0,             0.79823,             0.71671,             0.75029,             0.30769,            0.042939,            0.017584,                   0,           0.0010554,           0.0010554,           0.0010554
                 287,            0.026323,            0.014246,                   0,             0.80779,             0.73188,             0.76381,             0.29813,            0.043172,            0.017762,                   0,           0.0010483,           0.0010483,           0.0010483
                 288,            0.028032,            0.013861,                   0,             0.81815,             0.71739,             0.75514,             0.30975,            0.042664,             0.01785,                   0,           0.0010416,           0.0010416,           0.0010416
                 289,            0.025497,            0.013521,                   0,             0.80991,              0.7101,             0.74572,             0.31206,             0.04249,            0.017888,                   0,           0.0010355,           0.0010355,           0.0010355
                 290,            0.025687,             0.01411,                   0,              0.7983,             0.68841,             0.69971,             0.29496,             0.04259,             0.01808,                   0,           0.0010298,           0.0010298,           0.0010298
                 291,            0.026411,            0.013803,                   0,             0.71846,             0.76087,             0.70979,             0.28669,            0.042778,            0.018121,                   0,           0.0010247,           0.0010247,           0.0010247
                 292,            0.026451,            0.014243,                   0,             0.70384,             0.77495,             0.71112,             0.28677,            0.042775,             0.01822,                   0,             0.00102,             0.00102,             0.00102
                 293,            0.026905,             0.01425,                   0,              0.6835,             0.76812,             0.70994,             0.28808,            0.043181,            0.018676,                   0,           0.0010158,           0.0010158,           0.0010158
                 294,            0.025502,            0.013721,                   0,             0.76539,             0.68841,             0.71304,             0.29059,            0.043281,             0.01861,                   0,           0.0010121,           0.0010121,           0.0010121
                 295,            0.025544,             0.01397,                   0,             0.76853,             0.74584,             0.74484,             0.30264,            0.043236,            0.018406,                   0,           0.0010089,           0.0010089,           0.0010089
                 296,            0.025385,            0.013906,                   0,             0.81645,             0.71014,             0.75438,             0.28977,            0.043424,            0.018625,                   0,           0.0010062,           0.0010062,           0.0010062
                 297,            0.025076,            0.013666,                   0,             0.82643,             0.72455,             0.76411,              0.3075,            0.042981,            0.018533,                   0,           0.0010039,           0.0010039,           0.0010039
                 298,            0.026117,             0.01399,                   0,             0.76807,             0.72464,             0.72861,             0.30684,            0.042993,            0.018305,                   0,           0.0010022,           0.0010022,           0.0010022
                 299,            0.026191,            0.014241,                   0,             0.76858,             0.72464,             0.75673,              0.3162,            0.043076,            0.018305,                   0,            0.001001,            0.001001,            0.001001
